trace: legacy_rank1.json
with_stack: 1
record_shapes: 1
python_function_events: 405

timestamp_us	duration_us	function
7311463687403.572	3.417	deep_ep/utils/envs.py(183): check_torch_deterministic
7311463687405.162	1.615	torch/__init__.py(1535): are_deterministic_algorithms_enabled
7311463687406.32	0.396	<built-in function _get_deterministic_algorithms>
7311463687412.694	2.107	torch/utils/_device.py(110): __torch_function__
7311463687418.156	2.754	deep_ep/utils/semantic.py(21): inner
7311463687423.104	3.165	deep_ep/buffers/elastic.py(689): get_theoretical_num_qps
7311463687424.023	1.023	<built-in function min>
7311463687425.9	0.294	<built-in function min>
7311463687428.375	0.298	<built-in function isinstance>
7311463687431.961	0.105	deep_ep/buffers/elastic.py(378): _unpack_handle
7311463687434.835	0.082	deep_ep/utils/semantic.py(5): value_or
7311463687435.67	0.101	deep_ep/utils/semantic.py(5): value_or
7311463687436.475	0.067	deep_ep/utils/semantic.py(5): value_or
7311463687440.122	204.518	<built-in method dispatch of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a6831870bd0>
7311463687650.565	7.76	deep_ep/buffers/elastic.py(56): __init__
7311463687656.01	1.472	torch/utils/_device.py(110): __torch_function__
7311463687661.865	0.18	deep_ep/utils/event.py(17): __init__
7311463687664.942	9.2	profile_mega_moe_torch.py(174): <lambda>
7311463687667.41	6.647	<built-in method size of Tensor object at 0x2a688eaa2800>
7311463687671.168	2.447	torch/utils/_device.py(110): __torch_function__
7311463687672.04	1.481	<built-in method size of Tensor object at 0x2a688eaa2800>
7311463687676.626	19.851	<built-in method empty of type object at 0x2a64d409c240>
7311463687683.069	12.591	torch/utils/_device.py(110): __torch_function__
7311463687683.85	0.293	<built-in method get of dict object at 0x2a659163dc80>
7311463687684.6	10.925	<built-in method empty of type object at 0x2a64d409c240>
7311463687699.367	40.717	<built-in method m_grouped_fp8_fp4_gemm_nt_contiguous of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a6593799050>
7311463687744.43	15.775	torch/utils/_device.py(110): __torch_function__
7311463687768.851	199.413	../third-party/tilelang_ops/swiglu_apply_weight_to_fp8.py(150): swiglu_apply_weight_to_fp8
7311463687771.222	0.692	<built-in method get_num_sms of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a6593799430>
7311463687774.652	0.888	torch/utils/_device.py(110): __torch_function__
7311463687780.0	0.936	torch/utils/_device.py(110): __torch_function__
7311463687782.364	11.95	<built-in method empty of type object at 0x2a64d409c240>
7311463687785.805	7.93	torch/utils/_device.py(110): __torch_function__
7311463687786.316	0.138	<built-in method get of dict object at 0x2a659163dc80>
7311463687786.839	6.738	<built-in method empty of type object at 0x2a64d409c240>
7311463687797.309	5.553	../third-party/tilelang_ops/utils.py(13): get_sf_shape
7311463687798.838	0.461	../third-party/tilelang_ops/utils.py(5): ceil_div
7311463687799.9	0.17	../third-party/tilelang_ops/utils.py(5): ceil_div
7311463687801.883	0.699	../third-party/tilelang_ops/utils.py(9): align
7311463687802.196	0.253	../third-party/tilelang_ops/utils.py(5): ceil_div
7311463687805.861	0.408	torch/utils/_device.py(110): __torch_function__
7311463687807.199	10.216	<built-in method empty of type object at 0x2a64d409c240>
7311463687810.266	6.628	torch/utils/_device.py(110): __torch_function__
7311463687810.627	0.119	<built-in method get of dict object at 0x2a659163dc80>
7311463687811.027	5.791	<built-in method empty of type object at 0x2a64d409c240>
7311463687827.697	27.927	tilelang/jit/__init__.py(448): __call__
7311463687828.972	0.174	<built-in method pop of dict object at 0x2a688ea92ec0>
7311463687830.116	0.178	<built-in method pop of dict object at 0x2a688ea92ec0>
7311463687831.351	0.317	<built-in method update of dict object at 0x2a688ea92ec0>
7311463687835.699	16.533	tilelang/language/eager/builder.py(1209): parse_args
7311463687839.313	12.068	tilelang/language/eager/builder.py(1141): _parse_phase1_key
7311463687843.782	0.869	<built-in method update of dict object at 0x2a688ea92ec0>
7311463687846.066	0.299	<built-in method items of dict object at 0x2a688eacbec0>
7311463687847.203	3.371	<built-in function sorted>
7311463687853.672	1.628	<built-in method get of dict object at 0x2a659163dc80>
7311463687858.574	13.475	<built-in method view of Tensor object at 0x2a688eaa2b70>
7311463687861.979	9.365	torch/utils/_device.py(110): __torch_function__
7311463687862.703	8.541	<built-in method view of Tensor object at 0x2a688eaa2b70>
7311463687874.926	52.887	tilelang/jit/kernel.py(187): __call__
7311463687881.704	45.727	tilelang/jit/adapter/tvm_ffi.py(204): func
7311463687883.255	0.257	<built-in function len>
7311463687883.944	0.345	<built-in function len>
7311463687884.739	0.084	<built-in function len>
7311463687885.491	0.041	<built-in function len>
7311463687890.724	0.278	<built-in method append of list object at 0x2a688ea53a00>
7311463687891.902	0.134	<built-in method append of list object at 0x2a688ea53a00>
7311463687892.563	0.078	<built-in method append of list object at 0x2a688ea53a00>
7311463687893.17	0.085	<built-in method append of list object at 0x2a688ea53a00>
7311463687893.787	0.152	<built-in method append of list object at 0x2a688ea53a00>
7311463687894.539	0.117	<built-in method append of list object at 0x2a688ea53a00>
7311463687895.234	0.103	<built-in method append of list object at 0x2a688ea53a00>
7311463687898.141	27.26	tvm/runtime/executable.py(44): __call__
7311463687901.424	0.37	tvm/runtime/executable.py(48): jit
7311463687926.803	0.193	<built-in function len>
7311463687930.689	11.945	<built-in method view of Tensor object at 0x2a688eaa2b70>
7311463687933.927	8.042	torch/utils/_device.py(110): __torch_function__
7311463687934.65	7.067	<built-in method view of Tensor object at 0x2a688eaa2b70>
7311463687946.426	8.611	torch/utils/_device.py(110): __torch_function__
7311463687958.544	8.798	torch/utils/_device.py(110): __torch_function__
7311463687971.599	12.735	<built-in method empty of type object at 0x2a64d409c240>
7311463687974.77	9.076	torch/utils/_device.py(110): __torch_function__
7311463687975.239	0.217	<built-in method get of dict object at 0x2a659163dc80>
7311463687975.791	7.923	<built-in method empty of type object at 0x2a64d409c240>
7311463687985.296	31.17	<built-in method m_grouped_fp8_fp4_gemm_nt_contiguous of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a6593799050>
7311463688021.048	65.288	deep_ep/buffers/elastic.py(868): combine
7311463688021.532	1.606	deep_ep/utils/envs.py(183): check_torch_deterministic
7311463688022.17	0.868	torch/__init__.py(1535): are_deterministic_algorithms_enabled
7311463688022.661	0.303	<built-in function _get_deterministic_algorithms>
7311463688024.095	1.819	deep_ep/buffers/elastic.py(689): get_theoretical_num_qps
7311463688024.316	0.672	<built-in function min>
7311463688025.553	0.279	<built-in function min>
7311463688029.007	1.891	deep_ep/buffers/elastic.py(857): _unpack_bias
7311463688029.809	0.285	<built-in function isinstance>
7311463688030.649	0.113	<built-in function isinstance>
7311463688034.33	49.821	<built-in method combine of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a6831870bf0>
7311463688085.843	0.195	deep_ep/utils/event.py(17): __init__
7311463688100.716	52.581	torch/autograd/profiler.py(860): __exit__
7311463688103.241	0.137	torch/_jit_internal.py(103): is_scripting
7311463688108.694	42.332	torch/_ops.py(1085): __call__
7311463688110.828	15.563	torch/_ops.py(1150): _must_dispatch_in_python
7311463688113.014	12.895	<built-in function any>
7311463688114.679	10.354	torch/_ops.py(1151): <genexpr>
7311463688117.228	7.589	torch/_ops.py(1136): _contains_fake_script_object
7311463688122.694	0.52	<built-in function isinstance>
7311463688123.721	0.24	<built-in function isinstance>
7311463688124.428	0.283	<built-in function isinstance>
7311463688125.402	0.145	torch/_ops.py(1151): <genexpr>
7311463688128.674	22.303	<built-in method  of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a65921afdd0>
7311463688137.421	12.957	torch/utils/_device.py(110): __torch_function__
7311463688139.09	0.774	torch/_ops.py(880): __hash__
7311463688139.684	0.113	<built-in function hash>
7311463688140.698	9.336	torch/_ops.py(1085): __call__
7311463688140.997	3.093	torch/_ops.py(1150): _must_dispatch_in_python
7311463688141.443	2.412	<built-in function any>
7311463688141.703	1.777	torch/_ops.py(1151): <genexpr>
7311463688142.013	1.384	torch/_ops.py(1136): _contains_fake_script_object
7311463688142.308	0.136	<built-in function isinstance>
7311463688142.696	0.22	<built-in function isinstance>
7311463688143.235	0.083	<built-in function isinstance>
7311463688143.605	0.094	torch/_ops.py(1151): <genexpr>
7311463688144.327	5.645	<built-in method  of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a65921afdd0>
7311463688152.839	0.284	<built-in method __exit__ of torch._C.DisableTorchFunctionSubclass object at 0x2a688e78f8d0>
7311463688159.189	4128.58	torch/cuda/__init__.py(1189): synchronize
7311463688170.796	3.658	torch/cuda/__init__.py(481): _lazy_init
7311463688172.264	2.084	torch/cuda/__init__.py(432): is_initialized
7311463688173.689	0.535	<built-in function _cuda_isInBadFork>
7311463688177.133	64.552	torch/cuda/__init__.py(630): __init__
7311463688180.694	60.801	torch/cuda/_utils.py(517): _get_device_index
7311463688181.127	0.141	<built-in function isinstance>
7311463688181.614	0.075	<built-in function isinstance>
7311463688182.376	0.197	<built-in function isinstance>
7311463688183.543	0.074	torch/_jit_internal.py(103): is_scripting
7311463688184.25	0.158	<built-in function isinstance>
7311463688207.824	33.483	torch/_utils.py(847): _get_device_index
7311463688208.198	0.084	<built-in function isinstance>
7311463688208.698	0.198	<built-in function isinstance>
7311463688209.323	0.082	<built-in function isinstance>
7311463688210.041	0.074	torch/_jit_internal.py(103): is_scripting
7311463688211.734	29.439	torch/_utils.py(821): _get_current_device_index
