trace: legacy_rank3.json
with_stack: 1
record_shapes: 1
python_function_events: 405

timestamp_us	duration_us	function
7311463687386.301	0.954	torch/distributed/distributed_c10d.py(636): default_pg
7311463687391.79	38.593	torch/distributed/distributed_c10d.py(1417): get_backend
7311463687399.108	3.553	torch/distributed/distributed_c10d.py(1366): _get_default_group
7311463687399.761	1.47	torch/distributed/distributed_c10d.py(1340): is_initialized
7311463687400.396	0.761	torch/distributed/distributed_c10d.py(765): WORLD
7311463687400.943	0.09	torch/distributed/distributed_c10d.py(636): default_pg
7311463687402.023	0.377	torch/distributed/distributed_c10d.py(765): WORLD
7311463687402.269	0.051	torch/distributed/distributed_c10d.py(636): default_pg
7311463687405.286	1.713	torch/distributed/distributed_c10d.py(1043): _rank_not_in_group
7311463687410.024	0.375	torch/distributed/distributed_c10d.py(650): pg_map
7311463687414.582	0.809	<built-in method get of dict object at 0x2a9d59e2f040>
7311463687417.751	0.115	torch/utils/_typing_utils.py(13): not_none
7311463687422.714	7.219	torch/distributed/distributed_c10d.py(320): __new__
7311463687424.007	0.223	<built-in function isinstance>
7311463687426.536	0.36	<built-in method upper of str object at 0x2a9c8fa0ca20>
7311463687428.173	1.417	<built-in function getattr>
7311463687432.72	12.771	torch/distributed/distributed_c10d.py(2476): get_rank
7311463687433.155	0.095	torch/distributed/distributed_c10d.py(1043): _rank_not_in_group
7311463687433.879	1.649	torch/distributed/distributed_c10d.py(1366): _get_default_group
7311463687434.125	0.74	torch/distributed/distributed_c10d.py(1340): is_initialized
7311463687434.392	0.364	torch/distributed/distributed_c10d.py(765): WORLD
7311463687434.603	0.073	torch/distributed/distributed_c10d.py(636): default_pg
7311463687435.182	0.257	torch/distributed/distributed_c10d.py(765): WORLD
7311463687435.338	0.041	torch/distributed/distributed_c10d.py(636): default_pg
7311463687441.2	4.253	<built-in method rank of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d59e02df0>
7311463687448.513	10.708	torch/distributed/distributed_c10d.py(2503): get_world_size
7311463687451.871	0.072	torch/distributed/distributed_c10d.py(1043): _rank_not_in_group
7311463687453.791	5.185	torch/distributed/distributed_c10d.py(1139): _get_group_size
7311463687454.808	0.276	torch/distributed/distributed_c10d.py(765): WORLD
7311463687454.965	0.063	torch/distributed/distributed_c10d.py(636): default_pg
7311463687455.547	1.199	torch/distributed/distributed_c10d.py(1366): _get_default_group
7311463687455.71	0.499	torch/distributed/distributed_c10d.py(1340): is_initialized
7311463687455.869	0.234	torch/distributed/distributed_c10d.py(765): WORLD
7311463687455.994	0.047	torch/distributed/distributed_c10d.py(636): default_pg
7311463687456.44	0.22	torch/distributed/distributed_c10d.py(765): WORLD
7311463687456.545	0.053	torch/distributed/distributed_c10d.py(636): default_pg
7311463687458.255	0.664	<built-in method size of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d59e02e10>
7311463687462.901	2.024	torch/distributed/distributed_c10d.py(1501): get_pg_count
7311463687464.758	0.082	torch/distributed/distributed_c10d.py(693): group_count
7311463687467.245	57.158	torch/distributed/distributed_c10d.py(1492): _get_all_pg_configs
7311463687467.695	0.095	torch/distributed/distributed_c10d.py(650): pg_map
7311463687483.225	30.636	torch/distributed/distributed_c10d.py(1477): _get_pg_config
7311463687485.75	3.396	torch/distributed/distributed_c10d.py(5863): _get_process_group_name
7311463687487.28	0.06	torch/distributed/distributed_c10d.py(663): pg_names
7311463687488.217	0.719	<built-in method get of dict object at 0x2a9d59e2f040>
7311463687493.628	5.337	torch/distributed/distributed_c10d.py(1397): get_backend_config
7311463687494.179	0.341	torch/distributed/distributed_c10d.py(1043): _rank_not_in_group
7311463687496.005	0.06	torch/distributed/distributed_c10d.py(683): pg_backend_config
7311463687496.533	0.266	<built-in method get of dict object at 0x2a9d59e2f040>
7311463687498.541	0.076	torch/utils/_typing_utils.py(13): not_none
7311463687499.718	2.965	torch/distributed/distributed_c10d.py(1139): _get_group_size
7311463687500.011	0.302	torch/distributed/distributed_c10d.py(765): WORLD
7311463687500.196	0.066	torch/distributed/distributed_c10d.py(636): default_pg
7311463687500.665	1.345	torch/distributed/distributed_c10d.py(1366): _get_default_group
7311463687500.845	0.636	torch/distributed/distributed_c10d.py(1340): is_initialized
7311463687500.995	0.385	torch/distributed/distributed_c10d.py(765): WORLD
7311463687501.271	0.047	torch/distributed/distributed_c10d.py(636): default_pg
7311463687501.7	0.216	torch/distributed/distributed_c10d.py(765): WORLD
7311463687501.811	0.045	torch/distributed/distributed_c10d.py(636): default_pg
7311463687502.336	0.267	<built-in method size of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d59e02e10>
7311463687504.859	7.981	torch/distributed/distributed_c10d.py(1125): get_process_group_ranks
7311463687507.105	0.244	torch/distributed/distributed_c10d.py(673): pg_group_ranks
7311463687510.729	0.411	<built-in method keys of dict object at 0x2a9d63463e40>
7311463687514.89	9.247	torch/distributed/distributed_c10d.py(1477): _get_pg_config
7311463687515.222	1.244	torch/distributed/distributed_c10d.py(5863): _get_process_group_name
7311463687515.631	0.073	torch/distributed/distributed_c10d.py(663): pg_names
7311463687516.048	0.352	<built-in method get of dict object at 0x2a9d59e2f040>
7311463687517.303	2.212	torch/distributed/distributed_c10d.py(1397): get_backend_config
7311463687517.543	0.167	torch/distributed/distributed_c10d.py(1043): _rank_not_in_group
7311463687518.006	0.08	torch/distributed/distributed_c10d.py(683): pg_backend_config
7311463687518.395	0.427	<built-in method get of dict object at 0x2a9d59e2f040>
7311463687519.215	0.084	torch/utils/_typing_utils.py(13): not_none
7311463687519.805	1.328	torch/distributed/distributed_c10d.py(1139): _get_group_size
7311463687520.04	0.265	torch/distributed/distributed_c10d.py(765): WORLD
7311463687520.193	0.043	torch/distributed/distributed_c10d.py(636): default_pg
7311463687520.777	0.283	<built-in method size of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d59e02e10>
7311463687521.486	2.169	torch/distributed/distributed_c10d.py(1125): get_process_group_ranks
7311463687521.827	0.068	torch/distributed/distributed_c10d.py(673): pg_group_ranks
7311463687522.86	0.147	<built-in method keys of dict object at 0x2a9d63463e40>
7311463687531.88	16.903	torch/cuda/nccl.py(35): version
7311463687534.427	4.799	<built-in function _nccl_version>
7311463687542.578	2.067	<built-in function _nccl_version_suffix>
7311463687547.721	0.428	<built-in method decode of bytes object at 0xb380a8>
7311463687552.859	6.246	<built-in method join of str object at 0xb44e38>
7311463687554.917	1.251	torch/profiler/profiler.py(422): <genexpr>
7311463687556.635	0.58	torch/profiler/profiler.py(422): <genexpr>
7311463687557.45	0.359	torch/profiler/profiler.py(422): <genexpr>
7311463687558.031	0.125	torch/profiler/profiler.py(422): <genexpr>
7311463687566.535	66.82	json/__init__.py(183): dumps
7311463687598.7	2.386	json/encoder.py(105): __init__
7311463687605.065	27.67	json/encoder.py(183): encode
7311463687605.482	0.926	<built-in function isinstance>
7311463687610.42	20.091	json/encoder.py(205): iterencode
7311463687631.538	0.376	<built-in function isinstance>
7311463687632.427	0.23	<built-in method join of str object at 0xb44e38>
7311463687634.675	2.358	torch/profiler/profiler.py(390): add_metadata_json
7311463687635.173	1.765	<built-in method _add_metadata_json of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d5a51c770>
7311463687637.962	0.702	<built-in function hasattr>
7311463687642.546	1.375	<built-in function getattr>
7311463687647.866	0.387	<built-in method items of dict object at 0x2aa057371bc0>
7311463687656.135	14.416	<frozen _collections_abc>(804): get
7311463687658.074	11.325	<frozen os>(680): __getitem__
7311463687661.233	5.151	<frozen os>(762): encode
7311463687661.603	0.107	<built-in function isinstance>
7311463687665.678	0.601	<built-in method encode of str object at 0x2a9d5acfda70>
7311463687673.428	0.456	torch/_environment.py(4): is_fbcode
7311463687679.103	11.083	torch/autograd/profiler.py(841): __init__
7311463687684.718	3.411	typing.py(392): inner
7311463687689.973	0.082	torch/jit/__init__.py(129): annotate
7311463687704.09	107.723	torch/autograd/profiler.py(854): __enter__
7311463687711.532	99.928	torch/_ops.py(1263): __call__
7311463687714.068	97.328	<built-in method _record_function_enter_new of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d5a9bfcd0>
7311463687738.254	72.336	torch/utils/_device.py(110): __torch_function__
7311463687742.756	1.469	torch/_ops.py(1192): __hash__
7311463687743.899	0.235	<built-in function hash>
7311463687745.219	65.019	torch/_ops.py(1263): __call__
7311463687745.598	64.419	<built-in method _record_function_enter_new of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d5a9bfcd0>
7311463687825.983	70.222	profile_mega_moe_torch.py(238): _profile_barrier
7311463687829.306	66.532	deep_ep/buffers/elastic.py(368): barrier
7311463687833.028	62.715	<built-in method barrier of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9ff7864a70>
7311463687900.682	2.454	torch/autograd/profiler.py(841): __init__
7311463687901.578	0.823	typing.py(392): inner
7311463687902.969	0.069	torch/jit/__init__.py(129): annotate
7311463687904.604	18.841	torch/autograd/profiler.py(854): __enter__
7311463687905.596	17.56	torch/_ops.py(1263): __call__
7311463687905.859	17.239	<built-in method _record_function_enter_new of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d5a9bfcd0>
7311463687911.973	10.66	torch/utils/_device.py(110): __torch_function__
7311463687912.682	0.389	torch/_ops.py(1192): __hash__
7311463687912.871	0.127	<built-in function hash>
7311463687913.567	8.856	torch/_ops.py(1263): __call__
7311463687913.736	8.597	<built-in method _record_function_enter_new of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d5a9bfcd0>
7311463687928.163	734.224	profile_mega_moe_torch.py(176): run_baseline
7311463687938.632	243.929	deep_ep/buffers/elastic.py(708): dispatch
7311463687941.29	4.445	deep_ep/utils/envs.py(183): check_torch_deterministic
7311463687943.535	2.101	torch/__init__.py(1535): are_deterministic_algorithms_enabled
7311463687945.004	0.576	<built-in function _get_deterministic_algorithms>
7311463687954.338	2.878	torch/utils/_device.py(110): __torch_function__
7311463687961.118	4.24	deep_ep/utils/semantic.py(21): inner
7311463687967.571	3.42	deep_ep/buffers/elastic.py(689): get_theoretical_num_qps
7311463687968.548	0.955	<built-in function min>
7311463687970.629	0.311	<built-in function min>
7311463687974.259	0.243	<built-in function isinstance>
7311463687978.816	0.092	deep_ep/buffers/elastic.py(378): _unpack_handle
7311463687981.667	0.089	deep_ep/utils/semantic.py(5): value_or
7311463687982.428	0.083	deep_ep/utils/semantic.py(5): value_or
7311463687983.238	0.065	deep_ep/utils/semantic.py(5): value_or
7311463687986.62	178.518	<built-in method dispatch of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9ff7864bd0>
7311463688170.402	7.468	deep_ep/buffers/elastic.py(56): __init__
7311463688175.667	1.356	torch/utils/_device.py(110): __torch_function__
7311463688181.637	0.373	deep_ep/utils/event.py(17): __init__
7311463688184.963	11.143	profile_mega_moe_torch.py(174): <lambda>
7311463688187.736	8.266	<built-in method size of Tensor object at 0x2aa0573de760>
7311463688192.393	3.145	torch/utils/_device.py(110): __torch_function__
7311463688193.167	2.26	<built-in method size of Tensor object at 0x2aa0573de760>
7311463688199.967	24.42	<built-in method empty of type object at 0x2a9c9c89c240>
7311463688209.512	14.062	torch/utils/_device.py(110): __torch_function__
7311463688210.526	0.286	<built-in method get of dict object at 0x2a9d59e2f040>
7311463688211.687	11.773	<built-in method empty of type object at 0x2a9c9c89c240>
7311463688228.049	46.465	<built-in method m_grouped_fp8_fp4_gemm_nt_contiguous of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d5bfa5050>
7311463688280.445	18.366	torch/utils/_device.py(110): __torch_function__
7311463688308.781	228.35	../third-party/tilelang_ops/swiglu_apply_weight_to_fp8.py(150): swiglu_apply_weight_to_fp8
7311463688311.752	0.758	<built-in method get_num_sms of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d5bfa5430>
7311463688316.902	0.768	torch/utils/_device.py(110): __torch_function__
7311463688322.79	1.105	torch/utils/_device.py(110): __torch_function__
7311463688324.885	12.934	<built-in method empty of type object at 0x2a9c9c89c240>
7311463688328.853	8.344	torch/utils/_device.py(110): __torch_function__
7311463688329.396	0.244	<built-in method get of dict object at 0x2a9d59e2f040>
7311463688330.029	7.023	<built-in method empty of type object at 0x2a9c9c89c240>
7311463688341.121	5.898	../third-party/tilelang_ops/utils.py(13): get_sf_shape
7311463688343.381	0.524	../third-party/tilelang_ops/utils.py(5): ceil_div
7311463688344.457	0.169	../third-party/tilelang_ops/utils.py(5): ceil_div
7311463688346.074	0.658	../third-party/tilelang_ops/utils.py(9): align
7311463688346.412	0.193	../third-party/tilelang_ops/utils.py(5): ceil_div
7311463688350.655	0.414	torch/utils/_device.py(110): __torch_function__
7311463688352.502	10.278	<built-in method empty of type object at 0x2a9c9c89c240>
7311463688356.201	6.187	torch/utils/_device.py(110): __torch_function__
7311463688356.56	0.092	<built-in method get of dict object at 0x2a9d59e2f040>
7311463688356.939	5.367	<built-in method empty of type object at 0x2a9c9c89c240>
7311463688373.406	31.485	tilelang/jit/__init__.py(448): __call__
7311463688375.078	0.264	<built-in method pop of dict object at 0x2aa05741b280>
7311463688376.246	0.203	<built-in method pop of dict object at 0x2aa05741b280>
7311463688377.446	0.387	<built-in method update of dict object at 0x2aa05741b280>
7311463688383.308	17.593	tilelang/language/eager/builder.py(1209): parse_args
7311463688387.099	12.928	tilelang/language/eager/builder.py(1141): _parse_phase1_key
7311463688392.387	0.69	<built-in method update of dict object at 0x2aa05741b280>
7311463688395.05	0.217	<built-in method items of dict object at 0x2aa057371bc0>
7311463688396.072	3.264	<built-in function sorted>
7311463688401.944	2.442	<built-in method get of dict object at 0x2a9d59e2f040>
7311463688408.225	14.786	<built-in method view of Tensor object at 0x2aa0573dead0>
7311463688411.433	11.043	torch/utils/_device.py(110): __torch_function__
7311463688412.085	10.143	<built-in method view of Tensor object at 0x2aa0573dead0>
7311463688426.508	65.699	tilelang/jit/kernel.py(187): __call__
7311463688434.845	56.975	tilelang/jit/adapter/tvm_ffi.py(204): func
7311463688436.513	0.19	<built-in function len>
7311463688437.016	0.237	<built-in function len>
7311463688437.736	0.086	<built-in function len>
7311463688438.515	0.04	<built-in function len>
7311463688445.046	0.294	<built-in method append of list object at 0x2aa05723fc00>
7311463688446.444	0.138	<built-in method append of list object at 0x2aa05723fc00>
7311463688447.161	0.078	<built-in method append of list object at 0x2aa05723fc00>
7311463688447.78	0.083	<built-in method append of list object at 0x2aa05723fc00>
7311463688448.395	0.17	<built-in method append of list object at 0x2aa05723fc00>
7311463688449.163	0.122	<built-in method append of list object at 0x2aa05723fc00>
7311463688449.883	0.107	<built-in method append of list object at 0x2aa05723fc00>
7311463688453.233	36.667	tvm/runtime/executable.py(44): __call__
7311463688457.181	0.344	tvm/runtime/executable.py(48): jit
7311463688491.277	0.161	<built-in function len>
7311463688495.408	13.898	<built-in method view of Tensor object at 0x2aa0573dead0>
7311463688499.057	9.807	torch/utils/_device.py(110): __torch_function__
7311463688499.721	8.872	<built-in method view of Tensor object at 0x2aa0573dead0>
7311463688512.709	9.756	torch/utils/_device.py(110): __torch_function__
7311463688526.834	9.257	torch/utils/_device.py(110): __torch_function__
7311463688541.14	12.319	<built-in method empty of type object at 0x2a9c9c89c240>
7311463688544.75	8.324	torch/utils/_device.py(110): __torch_function__
7311463688545.26	0.22	<built-in method get of dict object at 0x2a9d59e2f040>
7311463688545.811	7.144	<built-in method empty of type object at 0x2a9c9c89c240>
7311463688554.691	30.969	<built-in method m_grouped_fp8_fp4_gemm_nt_contiguous of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d5bfa5050>
7311463688590.63	71.141	deep_ep/buffers/elastic.py(868): combine
7311463688591.316	1.708	deep_ep/utils/envs.py(183): check_torch_deterministic
7311463688592.163	0.72	torch/__init__.py(1535): are_deterministic_algorithms_enabled
7311463688592.524	0.287	<built-in function _get_deterministic_algorithms>
7311463688594.518	1.877	deep_ep/buffers/elastic.py(689): get_theoretical_num_qps
7311463688594.785	0.652	<built-in function min>
7311463688596.033	0.303	<built-in function min>
7311463688599.625	2.585	deep_ep/buffers/elastic.py(857): _unpack_bias
7311463688600.765	0.483	<built-in function isinstance>
7311463688601.986	0.081	<built-in function isinstance>
7311463688605.791	53.846	<built-in method combine of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9ff7864bf0>
7311463688661.225	0.237	deep_ep/utils/event.py(17): __init__
7311463688677.691	62.406	torch/autograd/profiler.py(860): __exit__
7311463688680.334	0.273	torch/_jit_internal.py(103): is_scripting
7311463688687.64	50.175	torch/_ops.py(1085): __call__
7311463688689.928	20.252	torch/_ops.py(1150): _must_dispatch_in_python
7311463688691.944	17.723	<built-in function any>
7311463688693.261	15.447	torch/_ops.py(1151): <genexpr>
7311463688696.274	12.206	torch/_ops.py(1136): _contains_fake_script_object
7311463688705.385	1.506	<built-in function isinstance>
7311463688707.365	0.272	<built-in function isinstance>
7311463688708.151	0.233	<built-in function isinstance>
7311463688709.093	0.179	torch/_ops.py(1151): <genexpr>
7311463688712.425	25.332	<built-in method  of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d5a9bfdd0>
7311463688721.951	15.285	torch/utils/_device.py(110): __torch_function__
7311463688723.783	1.717	torch/_ops.py(880): __hash__
7311463688725.275	0.152	<built-in function hash>
7311463688726.247	10.678	torch/_ops.py(1085): __call__
7311463688726.52	3.693	torch/_ops.py(1150): _must_dispatch_in_python
7311463688727.018	2.938	<built-in function any>
7311463688727.295	2.215	torch/_ops.py(1151): <genexpr>
7311463688727.65	1.741	torch/_ops.py(1136): _contains_fake_script_object
7311463688727.961	0.63	<built-in function isinstance>
7311463688728.854	0.15	<built-in function isinstance>
7311463688729.225	0.102	<built-in function isinstance>
7311463688729.677	0.083	torch/_ops.py(1151): <genexpr>
7311463688730.462	6.376	<built-in method  of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d5a9bfdd0>
7311463688739.566	0.315	<built-in method __exit__ of torch._C.DisableTorchFunctionSubclass object at 0x2aa05706f830>
7311463688745.645	3542.369	torch/cuda/__init__.py(1189): synchronize
7311463688761.928	4.874	torch/cuda/__init__.py(481): _lazy_init
7311463688763.804	2.884	torch/cuda/__init__.py(432): is_initialized
7311463688765.749	0.795	<built-in function _cuda_isInBadFork>
7311463688769.916	69.05	torch/cuda/__init__.py(630): __init__
7311463688773.711	65.007	torch/cuda/_utils.py(517): _get_device_index
7311463688774.322	0.152	<built-in function isinstance>
7311463688774.813	0.065	<built-in function isinstance>
7311463688776.143	0.235	<built-in function isinstance>
7311463688777.289	0.059	torch/_jit_internal.py(103): is_scripting
7311463688778.053	0.156	<built-in function isinstance>
7311463688801.667	36.627	torch/_utils.py(847): _get_device_index
7311463688802.2	0.079	<built-in function isinstance>
7311463688802.848	0.233	<built-in function isinstance>
7311463688803.52	0.09	<built-in function isinstance>
7311463688804.489	0.069	torch/_jit_internal.py(103): is_scripting
7311463688806.156	31.991	torch/_utils.py(821): _get_current_device_index
7311463688809.499	28.495	torch/_utils.py(805): _get_device_attr
7311463688811.488	17.859	torch/_utils.py(788): _get_available_device_type
7311463688813.366	15.86	torch/cuda/__init__.py(161): is_available
7311463688814.762	1.308	torch/cuda/__init__.py(152): _is_compiled
7311463688815.549	0.445	<built-in function hasattr>
7311463688817.139	10.159	torch/cuda/__init__.py(157): _nvml_based_avail
7311463688819.838	7.105	<frozen os>(779): getenv
7311463688820.894	5.93	<frozen _collections_abc>(804): get
7311463688821.454	4.395	<frozen os>(680): __getitem__
7311463688822.383	1.426	<frozen os>(762): encode
7311463688822.606	0.056	<built-in function isinstance>
7311463688823.147	0.557	<built-in method encode of str object at 0x2a9d5acfda70>
7311463688828.573	0.555	<built-in function _cuda_getDeviceCount>
7311463688830.971	0.313	<built-in method lower of str object at 0x2a9c8fa0cb70>
7311463688832.813	5.082	torch/_utils.py(823): <lambda>
7311463688833.866	3.954	torch/cuda/__init__.py(1183): current_device
7311463688834.504	0.88	torch/cuda/__init__.py(481): _lazy_init
7311463688834.843	0.456	torch/cuda/__init__.py(432): is_initialized
7311463688835.047	0.181	<built-in function _cuda_isInBadFork>
7311463688836.639	1.099	<built-in function _cuda_getDevice>
7311463688840.513	1.791	torch/cuda/__init__.py(634): __enter__
7311463688841.471	0.708	<built-in function _cuda_exchangeDevice>
7311463688843.374	3439.463	<built-in function _cuda_synchronize>
7311463692284.657	2.777	torch/cuda/__init__.py(637): __exit__
7311463692286.014	1.3	<built-in function _cuda_maybeExchangeDevice>
7311463692290.043	99.004	torch/profiler/profiler.py(888): step
7311463692291.661	28.203	torch/autograd/profiler.py(860): __exit__
7311463692292.398	0.075	torch/_jit_internal.py(103): is_scripting
7311463692294.839	24.025	torch/_ops.py(1085): __call__
7311463692295.319	3.694	torch/_ops.py(1150): _must_dispatch_in_python
7311463692295.925	2.764	<built-in function any>
7311463692296.189	1.99	torch/_ops.py(1151): <genexpr>
7311463692296.539	1.51	torch/_ops.py(1136): _contains_fake_script_object
7311463692296.893	0.251	<built-in function isinstance>
7311463692297.426	0.153	<built-in function isinstance>
7311463692297.884	0.088	<built-in function isinstance>
7311463692298.359	0.124	torch/_ops.py(1151): <genexpr>
7311463692299.349	19.468	<built-in method  of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d5a9bfdd0>
7311463692307.177	11.12	torch/utils/_device.py(110): __torch_function__
7311463692307.964	0.652	torch/_ops.py(880): __hash__
7311463692308.419	0.12	<built-in function hash>
7311463692309.202	8.536	torch/_ops.py(1085): __call__
7311463692309.439	2.602	torch/_ops.py(1150): _must_dispatch_in_python
7311463692310.084	1.815	<built-in function any>
7311463692310.218	1.389	torch/_ops.py(1151): <genexpr>
7311463692310.451	1.084	torch/_ops.py(1136): _contains_fake_script_object
7311463692310.728	0.234	<built-in function isinstance>
7311463692311.113	0.133	<built-in function isinstance>
7311463692311.413	0.076	<built-in function isinstance>
7311463692311.73	0.077	torch/_ops.py(1151): <genexpr>
7311463692312.261	5.356	<built-in method  of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d5a9bfdd0>
7311463692319.511	0.217	<built-in method __exit__ of torch._C.DisableTorchFunctionSubclass object at 0x2aa05706f830>
7311463692324.66	3.524	torch/profiler/profiler.py(530): schedule_fn
7311463692329.578	59.469	torch/profiler/profiler.py(928): _transit_action
7311463692330.177	5.348	<built-in method get of dict object at 0x2a9d59e2f040>
7311463692332.113	1.366	enum.py(1267): __hash__
7311463692333.127	0.265	<built-in function hash>
7311463692333.864	0.504	enum.py(1267): __hash__
7311463692334.221	0.089	<built-in function hash>
7311463692337.919	51.128	torch/profiler/profiler.py(283): stop_trace
7311463692343.203	45.844	torch/autograd/profiler.py(403): __exit__
7311463692344.588	0.167	<built-in function hasattr>
7311463692345.428	0.198	<built-in function getattr>
7311463692346.317	0.242	<built-in function hasattr>
7311463692347.222	41.825	torch/cuda/__init__.py(1189): synchronize
7311463692347.518	0.835	torch/cuda/__init__.py(481): _lazy_init
7311463692347.792	0.48	torch/cuda/__init__.py(432): is_initialized
7311463692348.038	0.14	<built-in function _cuda_isInBadFork>
7311463692349.037	18.764	torch/cuda/__init__.py(630): __init__
7311463692349.425	18.183	torch/cuda/_utils.py(517): _get_device_index
7311463692349.623	0.111	<built-in function isinstance>
7311463692349.993	0.083	<built-in function isinstance>
7311463692350.391	0.062	<built-in function isinstance>
7311463692351.043	0.068	torch/_jit_internal.py(103): is_scripting
7311463692351.663	0.123	<built-in function isinstance>
7311463692352.318	15.117	torch/_utils.py(847): _get_device_index
7311463692352.434	0.065	<built-in function isinstance>
7311463692352.818	0.08	<built-in function isinstance>
7311463692353.286	0.079	<built-in function isinstance>
7311463692353.908	0.067	torch/_jit_internal.py(103): is_scripting
7311463692354.401	12.906	torch/_utils.py(821): _get_current_device_index
7311463692355.133	12.052	torch/_utils.py(805): _get_device_attr
7311463692355.506	7.594	torch/_utils.py(788): _get_available_device_type
7311463692355.878	7.125	torch/cuda/__init__.py(161): is_available
7311463692356.123	0.514	torch/cuda/__init__.py(152): _is_compiled
7311463692356.435	0.134	<built-in function hasattr>
7311463692356.979	5.295	torch/cuda/__init__.py(157): _nvml_based_avail
7311463692357.353	4.721	<frozen os>(779): getenv
