trace: fused_rank3.json
with_stack: 1
record_shapes: 1
python_function_events: 331

timestamp_us	duration_us	function
7311464293862.622	0.068	torch/distributed/distributed_c10d.py(683): pg_backend_config
7311464293862.928	0.103	<built-in method get of dict object at 0x2a9d59e2f040>
7311464293863.502	0.083	torch/utils/_typing_utils.py(13): not_none
7311464293864.0	1.359	torch/distributed/distributed_c10d.py(1139): _get_group_size
7311464293864.227	0.229	torch/distributed/distributed_c10d.py(765): WORLD
7311464293864.34	0.05	torch/distributed/distributed_c10d.py(636): default_pg
7311464293865.021	0.264	<built-in method size of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d59e02e10>
7311464293865.706	1.203	torch/distributed/distributed_c10d.py(1125): get_process_group_ranks
7311464293865.949	0.071	torch/distributed/distributed_c10d.py(673): pg_group_ranks
7311464293866.336	0.111	<built-in method keys of dict object at 0x2a9d63463e40>
7311464293872.145	10.271	torch/cuda/nccl.py(35): version
7311464293875.32	0.626	<built-in function _nccl_version>
7311464293878.001	1.392	<built-in function _nccl_version_suffix>
7311464293881.589	0.412	<built-in method decode of bytes object at 0xb380a8>
7311464293886.142	4.419	<built-in method join of str object at 0xb44e38>
7311464293887.461	0.673	torch/profiler/profiler.py(422): <genexpr>
7311464293888.568	0.306	torch/profiler/profiler.py(422): <genexpr>
7311464293889.103	0.189	torch/profiler/profiler.py(422): <genexpr>
7311464293889.506	0.09	torch/profiler/profiler.py(422): <genexpr>
7311464293894.946	29.614	json/__init__.py(183): dumps
7311464293899.147	1.972	json/encoder.py(105): __init__
7311464293903.208	20.939	json/encoder.py(183): encode
7311464293903.537	0.681	<built-in function isinstance>
7311464293906.515	15.331	json/encoder.py(205): iterencode
7311464293922.926	0.283	<built-in function isinstance>
7311464293923.79	0.231	<built-in method join of str object at 0xb44e38>
7311464293925.569	1.97	torch/profiler/profiler.py(390): add_metadata_json
7311464293925.979	1.464	<built-in method _add_metadata_json of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d5a51c770>
7311464293928.447	0.519	<built-in function hasattr>
7311464293931.661	0.717	<built-in function getattr>
7311464293936.974	0.303	<built-in method items of dict object at 0x2aa057371580>
7311464293941.857	9.829	<frozen _collections_abc>(804): get
7311464293943.173	7.441	<frozen os>(680): __getitem__
7311464293944.946	3.24	<frozen os>(762): encode
7311464293945.251	0.106	<built-in function isinstance>
7311464293947.582	0.487	<built-in method encode of str object at 0x2a9d5acfda70>
7311464293953.28	0.142	torch/_environment.py(4): is_fbcode
7311464293956.146	5.816	torch/autograd/profiler.py(841): __init__
7311464293958.747	1.683	typing.py(392): inner
7311464293961.711	0.089	torch/jit/__init__.py(129): annotate
7311464293970.923	71.562	torch/autograd/profiler.py(854): __enter__
7311464293975.45	66.635	torch/_ops.py(1263): __call__
7311464293977.322	64.697	<built-in method _record_function_enter_new of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d5a9bfcd0>
7311464293992.022	49.07	torch/utils/_device.py(110): __torch_function__
7311464293994.307	1.183	torch/_ops.py(1192): __hash__
7311464293995.183	0.242	<built-in function hash>
7311464293996.378	44.325	torch/_ops.py(1263): __call__
7311464293996.787	43.758	<built-in method _record_function_enter_new of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d5a9bfcd0>
7311464294053.358	51.944	profile_mega_moe_torch.py(238): _profile_barrier
7311464294054.982	50.08	deep_ep/buffers/elastic.py(368): barrier
7311464294057.389	47.473	<built-in method barrier of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9ff7864a70>
7311464294108.855	2.803	torch/autograd/profiler.py(841): __init__
7311464294109.951	0.805	typing.py(392): inner
7311464294111.455	0.08	torch/jit/__init__.py(129): annotate
7311464294113.001	17.84	torch/autograd/profiler.py(854): __enter__
7311464294114.15	16.361	torch/_ops.py(1263): __call__
7311464294114.553	15.912	<built-in method _record_function_enter_new of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d5a9bfcd0>
7311464294120.913	8.982	torch/utils/_device.py(110): __torch_function__
7311464294121.67	0.455	torch/_ops.py(1192): __hash__
7311464294121.91	0.143	<built-in function hash>
7311464294122.593	7.053	torch/_ops.py(1263): __call__
7311464294122.759	6.82	<built-in method _record_function_enter_new of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d5a9bfcd0>
7311464294134.694	278.542	profile_mega_moe_torch.py(105): run_fused
7311464294144.302	34.753	torch/utils/_device.py(110): __torch_function__
7311464294182.828	49.538	<built-in method copy_ of Tensor object at 0x2aa0573e7c50>
7311464294186.264	45.431	torch/utils/_device.py(110): __torch_function__
7311464294186.954	44.555	<built-in method copy_ of Tensor object at 0x2aa0573e7c50>
7311464294236.24	6.75	torch/utils/_device.py(110): __torch_function__
7311464294243.887	22.022	<built-in method copy_ of Tensor object at 0x2aa0573e7c50>
7311464294245.844	19.578	torch/utils/_device.py(110): __torch_function__
7311464294246.296	18.976	<built-in method copy_ of Tensor object at 0x2aa0573e7c50>
7311464294267.526	5.394	torch/utils/_device.py(110): __torch_function__
7311464294274.929	16.055	<built-in method copy_ of Tensor object at 0x2aa0573e7c50>
7311464294276.162	14.3	torch/utils/_device.py(110): __torch_function__
7311464294276.462	13.882	<built-in method copy_ of Tensor object at 0x2aa0573e7c50>
7311464294292.475	5.041	torch/utils/_device.py(110): __torch_function__
7311464294298.293	14.927	<built-in method copy_ of Tensor object at 0x2aa0573e7c50>
7311464294299.347	13.435	torch/utils/_device.py(110): __torch_function__
7311464294299.661	12.969	<built-in method copy_ of Tensor object at 0x2aa0573e7c50>
7311464294315.87	26.867	<built-in method empty of type object at 0x2a9c9c89c240>
7311464294321.793	20.228	torch/utils/_device.py(110): __torch_function__
7311464294322.571	0.268	<built-in method get of dict object at 0x2a9d59e2f040>
7311464294323.523	18.332	<built-in method empty of type object at 0x2a9c9c89c240>
7311464294348.731	63.772	deep_gemm/mega/__init__.py(155): fp8_fp4_mega_moe
7311464294353.04	0.964	<built-in method rank of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d59e02df0>
7311464294356.383	55.684	<built-in method fp8_fp4_mega_moe of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d5bfa53f0>
7311464294417.753	37.821	torch/autograd/profiler.py(860): __exit__
7311464294419.071	0.111	torch/_jit_internal.py(103): is_scripting
7311464294423.017	30.333	torch/_ops.py(1085): __call__
7311464294423.994	8.705	torch/_ops.py(1150): _must_dispatch_in_python
7311464294425.748	6.428	<built-in function any>
7311464294426.605	4.628	torch/_ops.py(1151): <genexpr>
7311464294427.93	3.091	torch/_ops.py(1136): _contains_fake_script_object
7311464294428.903	0.849	<built-in function isinstance>
7311464294430.172	0.261	<built-in function isinstance>
7311464294430.831	0.095	<built-in function isinstance>
7311464294431.572	0.208	torch/_ops.py(1151): <genexpr>
7311464294434.357	18.946	<built-in method  of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d5a9bfdd0>
7311464294441.167	11.482	torch/utils/_device.py(110): __torch_function__
7311464294442.577	0.91	torch/_ops.py(880): __hash__
7311464294443.253	0.14	<built-in function hash>
7311464294444.239	8.108	torch/_ops.py(1085): __call__
7311464294444.582	3.233	torch/_ops.py(1150): _must_dispatch_in_python
7311464294445.054	2.546	<built-in function any>
7311464294445.315	1.942	torch/_ops.py(1151): <genexpr>
7311464294445.598	1.556	torch/_ops.py(1136): _contains_fake_script_object
7311464294445.939	0.434	<built-in function isinstance>
7311464294446.595	0.124	<built-in function isinstance>
7311464294446.958	0.086	<built-in function isinstance>
7311464294447.421	0.08	torch/_ops.py(1151): <genexpr>
7311464294448.058	4.222	<built-in method  of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d5a9bfdd0>
7311464294455.051	0.292	<built-in method __exit__ of torch._C.DisableTorchFunctionSubclass object at 0x2aa0573d1890>
7311464294459.425	2934.943	torch/cuda/__init__.py(1189): synchronize
7311464294461.519	2.576	torch/cuda/__init__.py(481): _lazy_init
7311464294462.382	1.606	torch/cuda/__init__.py(432): is_initialized
7311464294463.354	0.497	<built-in function _cuda_isInBadFork>
7311464294465.574	33.966	torch/cuda/__init__.py(630): __init__
7311464294467.253	32.05	torch/cuda/_utils.py(517): _get_device_index
7311464294467.506	0.237	<built-in function isinstance>
7311464294468.056	0.071	<built-in function isinstance>
7311464294468.655	0.073	<built-in function isinstance>
7311464294469.818	0.062	torch/_jit_internal.py(103): is_scripting
7311464294470.458	0.181	<built-in function isinstance>
7311464294472.465	26.638	torch/_utils.py(847): _get_device_index
7311464294472.741	0.072	<built-in function isinstance>
7311464294473.27	0.115	<built-in function isinstance>
7311464294473.951	0.242	<built-in function isinstance>
7311464294474.85	0.038	torch/_jit_internal.py(103): is_scripting
7311464294475.682	23.281	torch/_utils.py(821): _get_current_device_index
7311464294477.269	21.549	torch/_utils.py(805): _get_device_attr
7311464294478.37	13.408	torch/_utils.py(788): _get_available_device_type
7311464294479.505	12.163	torch/cuda/__init__.py(161): is_available
7311464294480.282	0.911	torch/cuda/__init__.py(152): _is_compiled
7311464294480.803	0.336	<built-in function hasattr>
7311464294481.913	8.331	torch/cuda/__init__.py(157): _nvml_based_avail
7311464294483.413	6.55	<frozen os>(779): getenv
7311464294484.15	5.692	<frozen _collections_abc>(804): get
7311464294485.052	3.848	<frozen os>(680): __getitem__
7311464294485.695	1.423	<frozen os>(762): encode
7311464294485.938	0.115	<built-in function isinstance>
7311464294486.475	0.538	<built-in method encode of str object at 0x2a9d5acfda70>
7311464294491.118	0.426	<built-in function _cuda_getDeviceCount>
7311464294493.084	0.361	<built-in method lower of str object at 0x2a9c8fa0cb70>
7311464294494.534	4.203	torch/_utils.py(823): <lambda>
7311464294495.218	3.444	torch/cuda/__init__.py(1183): current_device
7311464294495.796	1.018	torch/cuda/__init__.py(481): _lazy_init
7311464294496.233	0.501	torch/cuda/__init__.py(432): is_initialized
7311464294496.545	0.128	<built-in function _cuda_isInBadFork>
7311464294497.589	1.01	<built-in function _cuda_getDevice>
7311464294500.684	1.566	torch/cuda/__init__.py(634): __enter__
7311464294501.484	0.65	<built-in function _cuda_exchangeDevice>
7311464294503.248	2882.839	<built-in function _cuda_synchronize>
7311464297387.587	6.263	torch/cuda/__init__.py(637): __exit__
7311464297391.579	2.163	<built-in function _cuda_maybeExchangeDevice>
7311464297395.779	81.202	torch/profiler/profiler.py(888): step
7311464297396.609	23.935	torch/autograd/profiler.py(860): __exit__
7311464297397.251	0.071	torch/_jit_internal.py(103): is_scripting
7311464297399.314	20.275	torch/_ops.py(1085): __call__
7311464297399.622	3.578	torch/_ops.py(1150): _must_dispatch_in_python
7311464297400.242	2.572	<built-in function any>
7311464297400.48	1.874	torch/_ops.py(1151): <genexpr>
7311464297400.744	1.518	torch/_ops.py(1136): _contains_fake_script_object
7311464297401.064	0.314	<built-in function isinstance>
7311464297401.693	0.146	<built-in function isinstance>
7311464297402.118	0.097	<built-in function isinstance>
7311464297402.559	0.105	torch/_ops.py(1151): <genexpr>
7311464297403.587	15.957	<built-in method  of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d5a9bfdd0>
7311464297409.957	8.983	torch/utils/_device.py(110): __torch_function__
7311464297410.759	0.658	torch/_ops.py(880): __hash__
7311464297411.195	0.146	<built-in function hash>
7311464297412.035	6.594	torch/_ops.py(1085): __call__
7311464297412.284	2.391	torch/_ops.py(1150): _must_dispatch_in_python
7311464297412.637	1.88	<built-in function any>
7311464297412.785	1.421	torch/_ops.py(1151): <genexpr>
7311464297412.977	1.142	torch/_ops.py(1136): _contains_fake_script_object
7311464297413.217	0.237	<built-in function isinstance>
7311464297413.599	0.16	<built-in function isinstance>
7311464297413.939	0.108	<built-in function isinstance>
7311464297414.319	0.075	torch/_ops.py(1151): <genexpr>
7311464297414.873	3.631	<built-in method  of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d5a9bfdd0>
7311464297420.216	0.199	<built-in method __exit__ of torch._C.DisableTorchFunctionSubclass object at 0x2aa0573d1890>
7311464297422.845	2.174	torch/profiler/profiler.py(530): schedule_fn
7311464297425.858	51.123	torch/profiler/profiler.py(928): _transit_action
7311464297426.337	3.449	<built-in method get of dict object at 0x2a9d59e2f040>
7311464297427.335	0.69	enum.py(1267): __hash__
7311464297427.758	0.194	<built-in function hash>
7311464297428.364	0.561	enum.py(1267): __hash__
7311464297428.748	0.106	<built-in function hash>
7311464297431.9	45.081	torch/profiler/profiler.py(283): stop_trace
7311464297434.83	42.151	torch/autograd/profiler.py(403): __exit__
7311464297435.652	0.241	<built-in function hasattr>
7311464297440.393	0.233	<built-in function getattr>
7311464297440.982	0.135	<built-in function hasattr>
7311464297441.804	35.177	torch/cuda/__init__.py(1189): synchronize
7311464297442.086	0.84	torch/cuda/__init__.py(481): _lazy_init
7311464297442.378	0.47	torch/cuda/__init__.py(432): is_initialized
7311464297442.593	0.184	<built-in function _cuda_isInBadFork>
7311464297443.577	17.467	torch/cuda/__init__.py(630): __init__
7311464297443.923	16.933	torch/cuda/_utils.py(517): _get_device_index
7311464297444.103	0.138	<built-in function isinstance>
7311464297444.453	0.099	<built-in function isinstance>
7311464297444.84	0.06	<built-in function isinstance>
7311464297445.41	0.058	torch/_jit_internal.py(103): is_scripting
7311464297445.884	0.082	<built-in function isinstance>
7311464297446.503	14.195	torch/_utils.py(847): _get_device_index
7311464297446.598	0.087	<built-in function isinstance>
7311464297446.937	0.085	<built-in function isinstance>
7311464297447.317	0.083	<built-in function isinstance>
7311464297447.891	0.066	torch/_jit_internal.py(103): is_scripting
7311464297448.388	12.205	torch/_utils.py(821): _get_current_device_index
7311464297448.801	11.623	torch/_utils.py(805): _get_device_attr
7311464297449.01	7.738	torch/_utils.py(788): _get_available_device_type
7311464297449.351	7.32	torch/cuda/__init__.py(161): is_available
7311464297449.624	0.612	torch/cuda/__init__.py(152): _is_compiled
7311464297449.935	0.231	<built-in function hasattr>
7311464297450.666	5.327	torch/cuda/__init__.py(157): _nvml_based_avail
7311464297451.103	4.662	<frozen os>(779): getenv
7311464297451.397	4.238	<frozen _collections_abc>(804): get
7311464297451.87	3.06	<frozen os>(680): __getitem__
7311464297452.599	0.904	<frozen os>(762): encode
7311464297452.723	0.062	<built-in function isinstance>
7311464297453.137	0.276	<built-in method encode of str object at 0x2a9d5acfda70>
7311464297456.34	0.243	<built-in function _cuda_getDeviceCount>
7311464297457.041	0.304	<built-in method lower of str object at 0x2a9c8fa0cb70>
7311464297457.974	2.366	torch/_utils.py(823): <lambda>
7311464297458.23	2.029	torch/cuda/__init__.py(1183): current_device
7311464297458.458	0.768	torch/cuda/__init__.py(481): _lazy_init
7311464297458.883	0.286	torch/cuda/__init__.py(432): is_initialized
7311464297459.06	0.077	<built-in function _cuda_isInBadFork>
7311464297459.492	0.688	<built-in function _cuda_getDevice>
7311464297461.646	0.812	torch/cuda/__init__.py(634): __enter__
7311464297461.919	0.451	<built-in function _cuda_exchangeDevice>
7311464297462.842	6.128	<built-in function _cuda_synchronize>
7311464297469.337	7.644	torch/cuda/__init__.py(637): __exit__
7311464297469.56	0.548	<built-in function _cuda_maybeExchangeDevice>
7311464297471.593	0.373	<built-in function perf_counter_ns>
7311464297473.96	3.021	<built-in method _disable_profiler of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d5a51c710>
